Period,death,hospitalizedCurrently,positiveCasesViral,positiveIncrease,positiveTestsViral,deathIncrease,positiveTestsViralIncrease,positiveCasesIncrease,positivityRate,State
6.0,10.166666666666666,9.0,63782.333333333336,11.666666666666666,,0.16666666666666666,,1451.3333333333333,0.0,AK
7.0,11.833333333333334,16.5,72635.5,13.833333333333334,,0.16666666666666666,,1415.8333333333333,0.0,AK
8.0,12.0,15.666666666666666,87259.33333333333,13.666666666666666,,0.0,,2539.6666666666665,0.0,AK
9.0,13.666666666666666,13.833333333333334,106003.16666666667,24.5,,0.3333333333333333,,2681.5,0.0,AK
10.0,15.666666666666666,21.5,122962.5,34.0,,0.5,,2836.6666666666665,0.0,AK
11.0,17.0,27.166666666666668,143764.83333333334,59.0,,0.0,,2678.6666666666665,0.0,AK
12.0,17.666666666666668,29.666666666666668,170670.16666666666,69.0,,0.16666666666666666,,3755.5,0.0,AK
13.0,33.92307692307692,44.84615384615385,331909.07692307694,69.76923076923077,5270.538461538462,0.6153846153846154,51.76923076923077,2970.846153846154,1.0,AK
14.0,42.0,39.69230769230769,390226.76923076925,79.15384615384616,6266.692307692308,0.38461538461538464,43.0,2242.923076923077,1.0,AK
15.0,47.53846153846154,42.61538461538461,430045.23076923075,97.6923076923077,7126.2307692307695,0.9230769230769231,65.38461538461539,2897.4615384615386,0.8461538461538461,AK
16.0,58.53846153846154,48.76923076923077,483087.23076923075,162.92307692307693,8846.153846153846,0.3076923076923077,164.76923076923077,4220.846153846154,0.9230769230769231,AK
17.0,67.0,55.84615384615385,541339.6153846154,256.3076923076923,11136.384615384615,0.6153846153846154,208.92307692307693,4311.923076923077,0.9230769230769231,AK
18.0,82.0,99.46153846153847,671098.3846153846,416.6923076923077,17198.46153846154,1.0769230769230769,706.5384615384615,14659.076923076924,0.9230769230769231,AK
1.0,194.69230769230768,549.1538461538462,12226.714285714286,449.84615384615387,,4.666666666666667,,543.0,0.0,TN
2.0,246.5,545.5,14990.833333333334,362.1666666666667,,4.333333333333333,,362.1666666666667,0.0,TN
3.0,296.0,569.1666666666666,321950.8333333333,334.6666666666667,,5.333333333333333,,10366.5,0.0,TN
4.0,329.0,545.6666666666666,380968.3333333333,405.5,,5.666666666666667,,8248.5,0.0,TN
5.0,365.3333333333333,516.6666666666666,435268.0,511.5,,4.666666666666667,,8751.0,0.0,TN
6.0,416.6666666666667,558.6666666666666,495852.0,458.8333333333333,,7.833333333333333,,8403.0,0.0,TN
7.0,472.0,608.0,601390.0,628.1666666666666,35404.8,9.5,770.5,18356.166666666668,0.6666666666666666,TN
8.0,524.5,638.3333333333334,680832.6666666666,693.3333333333334,40446.5,7.5,789.0,10136.666666666666,1.0,TN
9.0,584.6666666666666,785.3333333333334,755850.0,1045.6666666666667,47026.333333333336,8.0,1199.3333333333333,12456.833333333334,0.8333333333333334,TN
10.0,642.3333333333334,974.6666666666666,883211.5,1366.5,58637.333333333336,9.333333333333334,1594.6666666666667,17213.166666666668,1.0,TN
11.0,738.0,1171.5,1019208.0,1800.3333333333333,72142.16666666667,13.666666666666666,2111.8333333333335,20130.0,1.0,TN
12.0,835.0,1397.6666666666667,1182379.8333333333,2147.1666666666665,89790.0,14.666666666666666,2566.1666666666665,23393.0,1.0,TN
13.0,1621.7692307692307,1056.076923076923,2073907.3846153845,1473.4615384615386,173412.6923076923,25.23076923076923,1732.2307692307693,23495.46153846154,1.0,TN
14.0,1932.6153846153845,979.3846153846154,2356731.6153846155,1380.3846153846155,196104.07692307694,24.307692307692307,1590.8461538461538,21058.30769230769,1.0,TN
15.0,2270.4615384615386,864.4615384615385,2689870.0,1423.1538461538462,218488.61538461538,20.153846153846153,1622.4615384615386,25386.0,1.0,TN
16.0,2631.0,1049.6153846153845,3026787.923076923,1774.6923076923076,240562.07692307694,27.23076923076923,1854.6923076923076,26818.46153846154,1.0,TN
17.0,2976.923076923077,1312.076923076923,3385498.6153846155,2387.4615384615386,269257.3076923077,28.153846153846153,2412.6153846153848,26206.615384615383,1.0,TN
18.0,3439.0,1576.8461538461538,3729586.4615384615,2768.923076923077,303368.3846153846,31.0,2733.769230769231,25970.53846153846,1.0,TN
1.0,59.15384615384615,33.84615384615385,24804.615384615383,26.153846153846153,,0.8333333333333334,,914.5,0.0,ID
2.0,67.33333333333333,22.5,31647.5,22.166666666666668,,0.8333333333333334,,357.1666666666667,0.0,ID
3.0,72.33333333333333,24.666666666666668,35724.333333333336,27.0,,0.8333333333333334,,818.8333333333334,0.0,ID
4.0,78.33333333333333,20.333333333333332,40315.5,25.0,,0.3333333333333333,,470.5,0.0,ID
5.0,82.16666666666667,29.833333333333332,45675.666666666664,34.5,,0.3333333333333333,,849.0,0.0,ID
6.0,83.0,25.333333333333332,54444.333333333336,42.666666666666664,,0.0,,1451.1666666666667,0.0,ID
7.0,86.66666666666667,23.5,62305.666666666664,40.333333333333336,,0.5,,1093.3333333333333,0.0,ID
8.0,88.83333333333333,31.666666666666668,71401.5,119.0,,0.16666666666666666,,1548.1666666666667,0.0,ID
9.0,90.5,48.833333333333336,84310.5,225.0,,0.3333333333333333,,1897.8333333333333,0.0,ID
10.0,92.83333333333333,76.83333333333333,101767.66666666667,322.5,,0.3333333333333333,,2908.1666666666665,0.0,ID
11.0,100.83333333333333,135.33333333333334,122242.0,477.1666666666667,,1.3333333333333333,,3144.0,0.0,ID
12.0,117.0,194.33333333333334,143268.5,591.3333333333334,,3.1666666666666665,,2833.3333333333335,0.0,ID
13.0,321.38461538461536,182.15384615384616,240034.84615384616,301.9230769230769,,6.615384615384615,,2206.4615384615386,0.0,ID
14.0,391.6923076923077,153.53846153846155,266849.6923076923,245.46153846153845,,4.153846153846154,,1576.3076923076924,0.0,ID
15.0,445.7692307692308,134.46153846153845,290731.6923076923,382.2307692307692,,3.1538461538461537,,1991.076923076923,0.0,ID
16.0,487.9230769230769,163.30769230769232,320731.1538461539,549.4615384615385,,3.6153846153846154,,2367.6153846153848,0.0,ID
17.0,538.2307692307693,218.30769230769232,454398.6153846154,821.6153846153846,,4.846153846153846,,12327.461538461539,0.0,ID
18.0,642.0,268.84615384615387,531357.0,993.8461538461538,,8.153846153846153,,4030.4615384615386,0.0,ID
1.0,3416.3846153846152,3761.3076923076924,337785.53846153844,1950.6153846153845,74186.53846153847,120.25,2270.0833333333335,13103.416666666666,0.9230769230769231,MA
