Period,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,State
7.0,360586.0,1403884.0,5979635.428571428,1576858.5714285714,1493838.5714285714,697974.5714285715,830991.1428571428,733017.7142857143,340162.5714285714,185962.57142857142,99982.85714285714,16079.142857142857,4767.714285714285,SD
7.0,2573676.8571428573,10966343.142857144,47302888.0,11409904.857142856,11578932.857142856,5868870.285714285,7388523.714285715,7230232.857142857,2347624.285714286,866177.7142857143,454365.4285714286,127469.42857142857,30786.571428571428,TN
7.0,11133630.0,46270060.0,171329190.0,44201597.71428572,41999354.28571428,19992045.42857143,25033594.57142857,25363029.714285713,9106545.42857143,3388989.1428571427,1724002.2857142857,390071.4285714286,129960.0,TX
7.0,1484191.4285714286,4838018.571428572,22090255.14285714,6026990.857142857,5461359.428571428,2711128.5714285714,3140178.5714285714,2798670.8571428573,1111573.142857143,422782.85714285716,320932.85714285716,72926.57142857143,23711.428571428572,UT
7.0,3866898.285714286,13168471.714285715,56717903.71428572,15016417.142857144,13683024.857142856,6811106.0,8490441.714285715,8170986.571428572,2800185.714285714,1075894.857142857,540424.0,97185.71428571429,32237.14285714286,VA
7.0,276691.71428571426,975906.2857142857,4905525.142857143,1157173.142857143,1262860.2857142857,639224.5714285715,706696.5714285715,751816.8571428572,279792.0,78266.85714285714,23834.0,3390.5714285714284,2470.285714285714,VT
7.0,3833281.4285714286,11237900.57142857,44008921.14285714,12862224.857142856,10729129.142857144,4915263.428571428,6124335.142857143,6169083.428571428,2053590.0,721154.0,321828.28571428574,60494.28571428572,51818.57142857143,WA
7.0,2472105.1428571427,9155030.857142856,38432206.28571428,9752163.714285715,9049514.57142857,4502412.857142857,5699697.142857143,5804474.0,2198672.0,892758.5714285715,435904.28571428574,78433.42857142857,18175.714285714286,WI
7.0,817174.8571428572,2794489.1428571427,12048954.57142857,2946260.8571428573,3038882.285714286,1499529.142857143,1817310.0,1707208.2857142857,638775.1428571428,265173.4285714286,115012.28571428571,17402.0,3401.1428571428573,WV
7.0,261633.14285714287,893840.8571428572,4279310.857142857,1215630.857142857,1112998.2857142857,523286.5714285714,425778.0,388405.14285714284,315848.5714285714,185085.42857142858,96576.0,12103.714285714286,3598.285714285714,WY
8.0,417491.28571428574,1056780.7142857143,4135346.714285714,1186830.7142857143,1108644.4285714286,531620.2857142857,570942.4285714285,436757.28571428574,204479.7142857143,67693.71428571429,17002.571428571428,3287.285714285714,8088.285714285715,AK
8.0,1742285.142857143,8033456.857142857,28551106.285714287,6362242.857142857,6810648.0,3742084.285714286,4607783.142857143,4460714.285714285,1581548.857142857,628079.4285714285,277985.14285714284,69356.0,10664.285714285714,AL
8.0,1082994.857142857,4944655.142857143,17929729.714285713,4297023.714285715,4488392.571428572,2178212.8571428573,2715693.4285714286,2602724.8571428573,968291.4285714285,433460.0,196759.14285714287,41955.71428571428,7216.0,AR
8.0,3729987.4285714286,10613304.57142857,37178044.0,10487997.142857144,8574987.142857144,4150571.714285714,5314352.571428572,5588870.857142857,1830460.5714285714,664715.1428571428,439285.71428571426,85086.85714285714,41716.28571428572,AZ
8.0,20691387.714285713,58422702.28571428,187708601.7142857,49357802.0,46224013.14285714,21204618.85714286,26196649.42857143,26951846.85714286,11059534.57142857,4427994.0,1774310.2857142857,386978.0,124854.57142857143,CA
8.0,2848915.1428571427,8542212.857142856,39731160.85714286,11090237.42857143,9415145.714285715,4532171.428571428,5772787.714285715,5712435.428571428,1838183.4285714286,809832.8571428572,404114.28571428574,98390.28571428571,57862.28571428572,CO
8.0,1665492.2857142857,5479837.714285715,23597029.42857143,6203332.0,6106392.285714285,2810449.4285714286,3369693.714285714,3357237.714285714,1194164.2857142857,412902.85714285716,99870.57142857143,19344.85714285714,23641.714285714286,CT
8.0,494796.0,910114.0,5424568.571428572,2150409.714285714,1329244.5714285714,696348.5714285715,696544.8571428572,403873.71428571426,105412.28571428571,24629.714285714286,8852.285714285714,4586.0,4666.857142857143,DC
8.0,441824.85714285716,1492517.142857143,6262106.571428572,1606371.142857143,1552957.7142857143,778706.8571428572,956188.2857142857,873943.7142857143,338114.0,116025.14285714286,36088.28571428572,2172.5714285714284,1538.857142857143,DE
8.0,8824230.857142856,33774419.14285714,126876254.57142857,33730626.28571428,31818799.14285714,15867588.57142857,19485683.14285714,17413577.14285714,5476602.857142857,1879309.7142857143,886950.5714285715,202698.85714285713,114418.28571428571,FL
8.0,4407260.857142857,16631689.142857144,65300410.28571428,15668350.285714285,15485330.857142856,7853142.285714285,10264812.0,9820420.0,3756252.8571428573,1356680.857142857,803672.8571428572,221476.2857142857,70272.0,GA
8.0,768957.5714285715,2071936.4285714286,6798653.0,2142653.8571428573,1812024.5714285714,775352.5714285715,885184.7142857143,1033731.7142857143,109050.71428571429,21787.714285714286,11073.142857142857,2722.5714285714284,5071.428571428572,HI
8.0,1397310.5714285714,4914979.428571428,20246990.0,5316430.857142857,5126133.142857143,2247652.5714285714,2702807.714285714,2827731.1428571427,1171026.857142857,528150.5714285715,265182.28571428574,48266.0,13608.857142857143,IA
8.0,800393.1428571428,2708022.8571428573,10223821.42857143,2765858.285714286,2601881.1428571427,1167406.2857142857,1428124.857142857,1335172.857142857,500539.4285714286,241693.7142857143,146778.2857142857,26584.571428571428,9782.0,ID
8.0,6106100.285714285,19376059.714285713,85886615.42857143,24272709.14285714,20654951.42857143,9829766.285714285,12185706.57142857,12114220.0,4489152.857142857,1381667.7142857143,724123.7142857143,169937.14285714287,64380.57142857143,IL
8.0,2844834.0,10538922.0,45078141.71428572,11520503.714285715,10960032.857142856,5455099.142857143,6775647.142857143,6605985.428571428,2352327.4285714286,893834.2857142857,396693.4285714286,87173.71428571429,30844.571428571428,IN
8.0,1334663.4285714286,4488346.571428572,18388074.57142857,4883371.714285715,4702810.857142857,2074493.142857143,2529274.5714285714,2501570.0,973083.7142857143,420104.5714285714,237454.0,50996.0,14916.0,KS
8.0,1915675.7142857143,7021128.285714285,31071983.714285713,7384673.142857143,7679145.714285715,3942550.8571428573,4860355.714285715,4509480.857142857,1610505.4285714286,662133.1428571428,338736.28571428574,64831.71428571428,19570.85714285714,KY
8.0,1838820.0,7481136.0,30374113.14285714,7573852.571428572,7487122.857142857,3815941.4285714286,4833296.571428572,4109222.8571428573,1509382.5714285714,683286.2857142857,293773.14285714284,51769.71428571428,16465.14285714286,LA
8.0,3566228.5714285714,10238069.42857143,54043782.571428575,15589618.857142856,13844297.42857143,6313506.857142857,7494258.571428572,7277767.714285715,2504234.285714286,773770.2857142857,161784.57142857142,34965.42857142857,49578.57142857143,MA
8.0,2849962.5714285714,9235473.42857143,38622593.428571425,10657710.285714285,8942866.857142856,4361658.571428572,5760099.428571428,5820984.571428572,2125703.1428571427,620839.7142857143,256335.7142857143,51164.857142857145,25230.285714285714,MD
8.0,602212.5714285715,2074595.4285714286,8931669.714285715,2001834.0,2129154.8571428573,1115899.4285714286,1373344.5714285714,1479673.7142857143,559630.2857142857,191766.57142857142,64775.42857142857,9268.0,6322.857142857143,ME
8.0,4461171.714285715,15530658.285714285,65434536.0,17349393.14285714,15424432.285714285,7756435.142857143,9862417.714285715,9668646.857142856,3438279.714285714,1243518.857142857,548670.0,100035.71428571429,42706.57142857143,MI
8.0,2598043.4285714286,8624314.57142857,33513131.714285713,8798540.857142856,7604252.285714285,3640784.285714286,4664206.857142857,5396998.571428572,2026266.0,836992.5714285715,445804.5714285714,69493.14285714286,29792.571428571428,MN
8.0,2738973.714285714,9513930.285714285,37880824.0,9554520.857142856,9087860.285714285,4364292.571428572,5635885.714285715,5724413.428571428,2163812.0,776864.5714285715,455032.0,87577.14285714286,30565.428571428572,MO
8.0,1005132.2857142857,4967927.714285715,17245942.285714287,3964289.714285714,4226074.571428572,2047959.4285714286,2714376.285714286,2583636.0,1005570.8571428572,434217.4285714286,206739.7142857143,54882.28571428572,8196.0,MS
8.0,530072.0,1594538.0,6112256.0,1728583.142857143,1597893.142857143,660267.1428571428,749336.5714285715,692731.1428571428,342703.14285714284,210878.2857142857,103877.71428571429,17740.85714285714,8244.857142857143,MT
8.0,4292096.571428572,16475143.42857143,66181716.571428575,15309825.142857144,15951516.0,8215638.857142857,10624453.142857144,10309851.42857143,3550582.5714285714,1315268.857142857,707856.2857142857,157034.57142857142,39689.71428571428,NC
8.0,336109.71428571426,1184044.2857142857,4459593.142857143,1241759.7142857143,1158710.2857142857,560987.7142857143,549083.4285714285,448124.5714285714,228620.57142857142,168970.85714285713,84468.28571428571,14230.57142857143,4637.142857142857,ND
8.0,856815.7142857143,3001720.285714286,11887736.0,3156559.4285714286,2982280.0,1436229.7142857143,1706524.5714285714,1503599.7142857143,575017.4285714285,322608.28571428574,161919.14285714287,32623.428571428572,10374.285714285714,NE
8.0,560693.4285714285,2152222.5714285714,10070718.857142856,2340367.4285714286,2397399.4285714286,1180927.7142857143,1531898.5714285714,1658118.0,697973.1428571428,214173.7142857143,41187.142857142855,4398.285714285715,4275.428571428572,NH
8.0,4622376.571428572,13194663.42857143,61366299.71428572,18684481.42857143,15233040.57142857,6808607.714285715,8349816.571428572,7867229.142857143,2897128.5714285714,1071752.857142857,351374.85714285716,67260.57142857143,35607.42857142857,NJ
8.0,965254.2857142857,3225601.714285714,14592177.42857143,3907399.1428571427,3775775.4285714286,1781196.857142857,2074946.5714285714,1651618.5714285714,693082.5714285715,422893.71428571426,227710.85714285713,47443.142857142855,10110.57142857143,NM
8.0,1608214.5714285714,4460569.428571428,16666400.0,4953893.428571428,3871838.0,1964898.5714285714,2594358.0,2286313.1428571427,475432.5714285714,248233.42857142858,212591.7142857143,43205.142857142855,15636.0,NV
8.0,11835160.57142857,27249257.42857143,144073844.85714287,45382448.28571428,35200738.571428575,16401526.285714285,20505405.714285713,18459644.85714286,5310646.571428572,1866197.4285714286,703821.7142857143,143606.85714285713,99808.57142857143,NY
8.0,5163621.428571428,18215262.57142857,76515313.14285715,20004247.714285713,18367140.0,9085881.142857144,11701570.0,11697419.714285715,3638018.285714286,1308374.5714285714,539954.8571428572,123989.14285714286,48717.71428571428,OH
8.0,1665096.2857142857,6221061.714285715,23572344.57142857,6103894.571428572,5772220.285714285,2710576.5714285714,3452756.5714285714,3532252.0,1179240.0,524834.0,239290.0,44956.57142857143,12324.0,OK
8.0,2243732.5714285714,6137693.428571428,24771013.14285714,7343620.571428572,6150646.857142857,2800880.285714286,3225927.4285714286,3311211.1428571427,1133463.142857143,540140.2857142857,202202.57142857142,42936.0,19984.85714285714,OR
8.0,6191182.285714285,19422937.714285713,80919305.71428572,22390618.285714287,19576234.0,9499591.714285715,12031406.285714285,11372312.0,3626594.5714285714,1541236.5714285714,732632.8571428572,107346.85714285714,41332.57142857143,PA
8.0,482495.71428571426,1632134.2857142857,7316891.714285715,2034700.0,1891550.2857142857,862272.2857142857,1047006.0,1036916.2857142857,336677.71428571426,77652.28571428571,20287.714285714286,5634.285714285715,4194.857142857143,RI
8.0,1959406.0,8208848.0,33011776.0,7935706.857142857,8039809.714285715,4090838.285714286,5227509.714285715,5060796.0,1620221.142857143,603960.5714285715,340528.0,74648.57142857143,17757.14285714286,SC
8.0,369081.4285714286,1395388.5714285714,5645728.571428572,1486474.5714285714,1391650.857142857,657339.4285714285,773571.4285714285,698608.0,326571.4285714286,189297.14285714287,101681.42857142857,16330.0,4204.285714285715,SD
8.0,2675248.5714285714,10864771.42857143,44075118.85714286,10499551.42857143,10643273.142857144,5400444.857142857,6901658.0,6913947.714285715,2268288.8571428573,840488.2857142857,446204.5714285714,131563.14285714287,29698.85714285714,TN
8.0,11602239.42857143,45801450.571428575,158186529.7142857,40236429.71428572,38341234.28571428,18413898.85714286,23317003.14285714,23775755.714285713,8659502.285714285,3237952.0,1685695.142857143,384583.4285714286,134475.14285714287,TX
8.0,1504096.857142857,4818113.142857143,21643036.57142857,5808868.285714285,5318220.0,2622984.8571428573,3121953.4285714286,2837462.285714286,1110486.0,426737.14285714284,312502.28571428574,65232.857142857145,18589.428571428572,UT
8.0,3884119.714285714,13151250.285714285,55585756.85714286,14728553.142857144,13291612.857142856,6695871.714285715,8314150.285714285,8067578.0,2759243.714285714,1086410.2857142857,512274.0,96246.57142857143,33816.28571428572,VA
8.0,278329.4285714286,974268.5714285715,4689139.428571428,1065144.2857142857,1202081.7142857143,625432.8571428572,683642.8571428572,733786.0,268909.4285714286,78339.71428571429,25287.714285714286,3671.4285714285716,2843.4285714285716,VT
8.0,3812720.8571428573,11258461.142857144,44023374.28571428,13020275.714285715,10556975.42857143,4892041.142857143,6124536.571428572,6180568.857142857,2084261.4285714286,752335.1428571428,310741.71428571426,55643.42857142857,45994.857142857145,WA
8.0,2546682.285714286,9080453.714285715,35395433.14285714,8675544.285714285,8268878.0,4157181.714285714,5338805.428571428,5463691.714285715,2102153.1428571427,864199.1428571428,427404.5714285714,75048.57142857143,22526.571428571428,WI
8.0,830850.2857142857,2780813.714285714,11495895.42857143,2781580.5714285714,2869956.0,1404760.857142857,1750220.5714285714,1655532.2857142857,633834.2857142857,267297.4285714286,112552.85714285714,16583.14285714286,3577.4285714285716,WV
8.0,266113.4285714286,889360.5714285715,4068436.8571428573,1152797.7142857143,1037189.7142857143,491086.85714285716,402173.14285714284,382056.0,312807.71428571426,181251.14285714287,94417.14285714286,11150.0,3507.4285714285716,WY
9.0,415525.4285714286,1042653.0,3971188.4285714286,1132482.142857143,1056095.7142857143,507534.85714285716,568649.8571428572,427061.85714285716,178941.0,66304.28571428571,16697.428571428572,5868.571428571428,11552.714285714286,AK
9.0,1791504.857142857,7984237.142857143,28023956.0,6281733.714285715,6709226.571428572,3656050.0,4504540.571428572,4313944.0,1539641.142857143,623372.8571428572,314445.4285714286,68037.42857142857,12964.285714285714,AL
9.0,1115254.2857142857,4912395.714285715,17857370.57142857,4361029.714285715,4486680.857142857,2149544.0,2669070.5714285714,2553310.0,947294.5714285715,426427.71428571426,211747.7142857143,43776.28571428572,8489.142857142857,AR
9.0,3801319.4285714286,10541972.57142857,35386138.571428575,9916335.42857143,8024846.0,3897053.1428571427,5041088.571428572,5443374.571428572,1819337.7142857143,642415.4285714285,436001.14285714284,115254.85714285714,50431.71428571428,AZ
9.0,21081105.42857143,58030648.571428575,178769483.85714287,45914737.428571425,43631945.85714286,20170984.285714287,24975252.14285714,25866304.0,11057576.285714285,4641968.142857143,1925567.0,417853.71428571426,167295.0,CA
9.0,2854042.8571428573,8536068.0,38889526.14285714,10691476.0,9210907.142857144,4442995.0,5661489.285714285,5631659.0,1799663.142857143,841208.5714285715,417935.85714285716,103411.28571428571,88780.85714285714,CO
9.0,1699290.5714285714,5446039.428571428,22354259.42857143,5788283.428571428,5685940.857142857,2661414.285714286,3195570.285714286,3230751.1428571427,1179045.142857143,450436.85714285716,116886.57142857143,20906.0,25024.85714285714,CT
9.0,488259.14285714284,916650.8571428572,5241507.428571428,2058167.7142857143,1266510.0,666727.4285714285,708073.7142857143,381792.28571428574,110065.71428571429,26255.14285714286,10603.142857142857,6072.571428571428,7239.714285714285,DC
